county_name,short_names,naics,date,sales,units
Lewis County,Services,54,2009-01-01,12147870,932
Lewis County,Services,54,2010-01-01,12473150,995
Lewis County,Services,54,2011-01-01,13940276,1031
Lewis County,Services,54,2012-01-01,13111505,1041
Lewis County,Services,54,2013-01-01,12666215,1083
Lewis County,Services,54,2014-01-01,13207375,1123
Lewis County,Services,54,2015-01-01,14421066,1262
Lewis County,Services,54,2016-01-01,17886436,1353
Lewis County,Services,55,2005-01-01,468237,3
Lewis County,Services,55,2006-01-01,446979,3
Lewis County,Services,55,2007-01-01,572603,7
Lewis County,Services,55,2008-01-01,363130,9
Lewis County,Services,55,2009-01-01,47750,8
Lewis County,Services,55,2010-01-01,0,0
Lewis County,Services,55,2011-01-01,0,0
Lewis County,Services,55,2012-01-01,0,0
Lewis County,Services,55,2014-01-01,0,0
Lewis County,Services,55,2015-01-01,0,0
Lewis County,Services,55,2016-01-01,0,0
Lewis County,Utilities,22,2005-01-01,720675,16
Lewis County,Utilities,22,2006-01-01,770473,12
Lewis County,Utilities,22,2007-01-01,6655920,18
Lewis County,Utilities,22,2008-01-01,13458769,20
Lewis County,Utilities,22,2009-01-01,1520028,20
Lewis County,Utilities,22,2010-01-01,4181118,23
Lewis County,Utilities,22,2011-01-01,4031971,20
Lewis County,Utilities,22,2012-01-01,1337290,21
Lewis County,Utilities,22,2013-01-01,1046311,18
Lewis County,Utilities,22,2014-01-01,1683250,15
Lewis County,Utilities,22,2015-01-01,1981885,21
Lewis County,Utilities,22,2016-01-01,2027212,20
Lewis County,Wholesale Trade,42,2005-01-01,140966463,2479
Lewis County,Wholesale Trade,42,2006-01-01,115989405,2592
Lewis County,Wholesale Trade,42,2007-01-01,104706289,2764
Lewis County,Wholesale Trade,42,2008-01-01,113556106,3599
Lewis County,Wholesale Trade,42,2009-01-01,88361188,4011
Lewis County,Wholesale Trade,42,2010-01-01,91226432,4185
Lewis County,Wholesale Trade,42,2011-01-01,92272575,4233
Lewis County,Wholesale Trade,42,2012-01-01,70569972,4324
Lewis County,Wholesale Trade,42,2013-01-01,80466626,4548
Lewis County,Wholesale Trade,42,2014-01-01,83558273,4624
Lewis County,Wholesale Trade,42,2015-01-01,85878084,4882
Lewis County,Wholesale Trade,42,2016-01-01,91317217,5030
Lincoln County,Admin Support,56,2005-01-01,714616,211
Lincoln County,Admin Support,56,2006-01-01,713463,236
Lincoln County,Admin Support,56,2007-01-01,1356949,252
Lincoln County,Admin Support,56,2008-01-01,1344548,303
Lincoln County,Admin Support,56,2009-01-01,2016498,344
Lincoln County,Admin Support,56,2010-01-01,1569135,384
Lincoln County,Admin Support,56,2011-01-01,1077325,375
Lincoln County,Admin Support,56,2012-01-01,1527630,408
Lincoln County,Admin Support,56,2013-01-01,1330730,386
Lincoln County,Admin Support,56,2014-01-01,1638105,405
Lincoln County,Admin Support,56,2015-01-01,1413666,416
Lincoln County,Admin Support,56,2016-01-01,1295756,431
Lincoln County,Ag. and Forestry,11,2005-01-01,161226,12
Lincoln County,Ag. and Forestry,11,2006-01-01,79680,9
Lincoln County,Ag. and Forestry,11,2007-01-01,118594,6
Lincoln County,Ag. and Forestry,11,2008-01-01,212477,17
Lincoln County,Ag. and Forestry,11,2009-01-01,343380,16
Lincoln County,Ag. and Forestry,11,2010-01-01,469726,25
Lincoln County,Ag. and Forestry,11,2011-01-01,450659,18
Lincoln County,Ag. and Forestry,11,2012-01-01,412786,9
Lincoln County,Ag. and Forestry,11,2013-01-01,299726,10
Lincoln County,Ag. and Forestry,11,2014-01-01,378706,17
Lincoln County,Ag. and Forestry,11,2015-01-01,411583,14
Lincoln County,Ag. and Forestry,11,2016-01-01,517054,15
Lincoln County,Arts and Entertainment,71,2005-01-01,822965,19
Lincoln County,Arts and Entertainment,71,2006-01-01,836969,19
Lincoln County,Arts and Entertainment,71,2007-01-01,602501,10
Lincoln County,Arts and Entertainment,71,2008-01-01,391431,16
Lincoln County,Arts and Entertainment,71,2009-01-01,595182,30
Lincoln County,Arts and Entertainment,71,2010-01-01,350630,29
Lincoln County,Arts and Entertainment,71,2011-01-01,617923,38
Lincoln County,Arts and Entertainment,71,2012-01-01,527171,33
Lincoln County,Arts and Entertainment,71,2013-01-01,472274,32
Lincoln County,Arts and Entertainment,71,2014-01-01,725283,33
Lincoln County,Arts and Entertainment,71,2015-01-01,707084,35
Lincoln County,Arts and Entertainment,71,2016-01-01,642200,24
Lincoln County,Construction,23,2005-01-01,16336223,701
Lincoln County,Construction,23,2006-01-01,16703576,760
Lincoln County,Construction,23,2007-01-01,25514666,811
Lincoln County,Construction,23,2008-01-01,23848138,892
Lincoln County,Construction,23,2009-01-01,24000685,811
Lincoln County,Construction,23,2010-01-01,22864856,888
Lincoln County,Construction,23,2011-01-01,32638038,876
Lincoln County,Construction,23,2012-01-01,30875182,900
Lincoln County,Construction,23,2013-01-01,32673651,976
Lincoln County,Construction,23,2014-01-01,27207235,945
Lincoln County,Construction,23,2015-01-01,31844742,981
Lincoln County,Construction,23,2016-01-01,26608277,985
Lincoln County,Distribution,48,2005-01-01,391428,3
Lincoln County,Distribution,48,2006-01-01,0,0
Lincoln County,Distribution,48,2007-01-01,0,0
Lincoln County,Distribution,48,2008-01-01,460332,11
Lincoln County,Distribution,48,2009-01-01,356794,15
Lincoln County,Distribution,48,2010-01-01,418576,9
Lincoln County,Distribution,48,2011-01-01,438883,14
Lincoln County,Distribution,48,2012-01-01,657110,17
Lincoln County,Distribution,48,2013-01-01,547507,11
Lincoln County,Distribution,48,2014-01-01,660418,8
Lincoln County,Distribution,48,2015-01-01,676186,17
Lincoln County,Distribution,48,2016-01-01,772947,14
Lincoln County,Distribution,49,2008-01-01,0,0
Lincoln County,Distribution,49,2009-01-01,0,0
Lincoln County,Distribution,49,2010-01-01,0,0
Lincoln County,Distribution,49,2011-01-01,0,0
Lincoln County,Distribution,49,2012-01-01,0,0
Lincoln County,Distribution,49,2013-01-01,0,0
Lincoln County,Distribution,49,2014-01-01,0,0
Lincoln County,Distribution,49,2015-01-01,0,0
Lincoln County,Distribution,49,2016-01-01,0,0
Lincoln County,Education,61,2005-01-01,10153,14
Lincoln County,Education,61,2006-01-01,6660,11
Lincoln County,Education,61,2007-01-01,11296,16
Lincoln County,Education,61,2008-01-01,10931,25
Lincoln County,Education,61,2009-01-01,20622,39
Lincoln County,Education,61,2010-01-01,39547,57
Lincoln County,Education,61,2011-01-01,58388,66
Lincoln County,Education,61,2012-01-01,45664,65
Lincoln County,Education,61,2013-01-01,44812,95
Lincoln County,Education,61,2014-01-01,83806,109
Lincoln County,Education,61,2015-01-01,114532,125
Lincoln County,Education,61,2016-01-01,78394,130
Lincoln County,FIRE,52,2005-01-01,460967,88
Lincoln County,FIRE,52,2006-01-01,571224,72
Lincoln County,FIRE,52,2007-01-01,466995,72
Lincoln County,FIRE,52,2008-01-01,575438,78
Lincoln County,FIRE,52,2009-01-01,375327,73
Lincoln County,FIRE,52,2010-01-01,376911,78
Lincoln County,FIRE,52,2011-01-01,657647,89
Lincoln County,FIRE,52,2012-01-01,496435,91
Lincoln County,FIRE,52,2013-01-01,318392,95
Lincoln County,FIRE,52,2014-01-01,650208,109
Lincoln County,FIRE,52,2015-01-01,443036,139
Lincoln County,FIRE,52,2016-01-01,516577,143
Lincoln County,FIRE,53,2005-01-01,1216863,162
Lincoln County,FIRE,53,2006-01-01,1374219,172
Lincoln County,FIRE,53,2007-01-01,1089963,162
Lincoln County,FIRE,53,2008-01-01,1187715,185
Lincoln County,FIRE,53,2009-01-01,1202573,206
Lincoln County,FIRE,53,2010-01-01,1386739,196
Lincoln County,FIRE,53,2011-01-01,1720393,212
Lincoln County,FIRE,53,2012-01-01,2706420,245
Lincoln County,FIRE,53,2013-01-01,2556796,242
Lincoln County,FIRE,53,2014-01-01,2764793,271
Lincoln County,FIRE,53,2015-01-01,3856369,261
Lincoln County,FIRE,53,2016-01-01,4246810,270
Lincoln County,Government,92,2005-01-01,183724,3
Lincoln County,Government,92,2006-01-01,0,0
Lincoln County,Government,92,2007-01-01,0,0
Lincoln County,Government,92,2008-01-01,15925,5
Lincoln County,Government,92,2009-01-01,31744,10
Lincoln County,Government,92,2010-01-01,26066,10
Lincoln County,Government,92,2011-01-01,54492,9
Lincoln County,Government,92,2012-01-01,25539,8
Lincoln County,Government,92,2013-01-01,19496,7
Lincoln County,Government,92,2014-01-01,14378,5
Lincoln County,Government,92,2015-01-01,83444,10
Lincoln County,Government,92,2016-01-01,39659,6
Lincoln County,Health Care,62,2005-01-01,81210,3
Lincoln County,Health Care,62,2006-01-01,108737,8
Lincoln County,Health Care,62,2007-01-01,98742,7
Lincoln County,Health Care,62,2008-01-01,85977,15
Lincoln County,Health Care,62,2009-01-01,321994,27
Lincoln County,Health Care,62,2010-01-01,549756,29
Lincoln County,Health Care,62,2011-01-01,453783,37
Lincoln County,Health Care,62,2012-01-01,444704,35
Lincoln County,Health Care,62,2013-01-01,106956,32
Lincoln County,Health Care,62,2014-01-01,134635,34
Lincoln County,Health Care,62,2015-01-01,291708,38
Lincoln County,Health Care,62,2016-01-01,220164,40
Lincoln County,Hospitality,72,2005-01-01,2968477,50
Lincoln County,Hospitality,72,2006-01-01,3167400,45
Lincoln County,Hospitality,72,2007-01-01,3678325,54
Lincoln County,Hospitality,72,2008-01-01,5239004,65
Lincoln County,Hospitality,72,2009-01-01,5084860,66
Lincoln County,Hospitality,72,2010-01-01,4561329,70
Lincoln County,Hospitality,72,2011-01-01,4961350,78
Lincoln County,Hospitality,72,2012-01-01,5053921,85
Lincoln County,Hospitality,72,2013-01-01,4369589,66
Lincoln County,Hospitality,72,2014-01-01,4608442,68
Lincoln County,Hospitality,72,2015-01-01,5150651,66
Lincoln County,Hospitality,72,2016-01-01,5520981,68
Lincoln County,Information,51,2005-01-01,3820554,451
Lincoln County,Information,51,2006-01-01,4206864,464
Lincoln County,Information,51,2007-01-01,4295400,434
Lincoln County,Information,51,2008-01-01,4913716,493
Lincoln County,Information,51,2009-01-01,5758444,481
Lincoln County,Information,51,2010-01-01,5908828,524
Lincoln County,Information,51,2011-01-01,5735536,561
Lincoln County,Information,51,2012-01-01,5893845,579
Lincoln County,Information,51,2013-01-01,6632344,631
Lincoln County,Information,51,2014-01-01,7270994,654
Lincoln County,Information,51,2015-01-01,7536243,631
Lincoln County,Information,51,2016-01-01,7330225,678
Lincoln County,Manufacturing,31,2005-01-01,99884,21
Lincoln County,Manufacturing,31,2006-01-01,25990,10
Lincoln County,Manufacturing,31,2007-01-01,127164,21
Lincoln County,Manufacturing,31,2008-01-01,160230,60
Lincoln County,Manufacturing,31,2009-01-01,204922,70
Lincoln County,Manufacturing,31,2010-01-01,242148,88
Lincoln County,Manufacturing,31,2011-01-01,222063,93
Lincoln County,Manufacturing,31,2012-01-01,245710,92
Lincoln County,Manufacturing,31,2013-01-01,220663,77
Lincoln County,Manufacturing,31,2014-01-01,255630,100
Lincoln County,Manufacturing,31,2015-01-01,243082,93
Lincoln County,Manufacturing,31,2016-01-01,248660,92
Lincoln County,Manufacturing,32,2005-01-01,712804,62
Lincoln County,Manufacturing,32,2006-01-01,299021,58
Lincoln County,Manufacturing,32,2007-01-01,415728,85
Lincoln County,Manufacturing,32,2008-01-01,658900,145
Lincoln County,Manufacturing,32,2009-01-01,774887,158
Lincoln County,Manufacturing,32,2010-01-01,739071,126
Lincoln County,Manufacturing,32,2011-01-01,1004122,161
Lincoln County,Manufacturing,32,2012-01-01,1430643,158
Lincoln County,Manufacturing,32,2013-01-01,929245,165
Lincoln County,Manufacturing,32,2014-01-01,735148,178
Lincoln County,Manufacturing,32,2015-01-01,786669,179
Lincoln County,Manufacturing,32,2016-01-01,1172477,186
Lincoln County,Manufacturing,33,2005-01-01,82948,29
Lincoln County,Manufacturing,33,2006-01-01,285762,35
Lincoln County,Manufacturing,33,2007-01-01,298839,64
Lincoln County,Manufacturing,33,2008-01-01,623856,105
Lincoln County,Manufacturing,33,2009-01-01,781279,161
Lincoln County,Manufacturing,33,2010-01-01,901742,186
